Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,P,D,Time,Prop,Energy,Error
-1.2103,-0.83951,-2.1023,-0.057921,-0.50302,0.33346,0.17711,0.29908,0.004676,5.1714,0.060913,0.012301
-2.4086,1.0906,2.3799,0.40685,0.6221,0.28947,0.18701,0.38749,0.0059415,5.1709,0.097423,0.01335
-2.9341,0.21761,-2.8584,0.31082,0.49563,0.76623,0.084731,0.19997,0.01157,5.4594,0.19411,0.018497
0.40131,1.4788,-0.54435,0.49579,0.39235,-0.9281,0.28533,0.26936,0.016387,4.7243,0.10011,0.0069196
-1.9093,1.3235,-2.4692,1.4584,0.55224,0.20309,0.28278,0.49329,0.0046774,4.3211,0.25141,0.007824
-1.803,1.0804,3.1203,-0.58209,-0.13009,0.022829,0.087759,0.2352,0.019969,2.7632,0.045922,0.020988
-1.3576,-0.84202,2.8663,1.1292,0.9444,0.22121,0.0851,0.18142,0.014189,4.9458,0.34983,0.016043
0.21305,-1.1436,-2.7755,-0.39467,0.10707,1.6482,0.21605,0.19397,0.0088219,4.7957,0.19806,0.0079167
-1.3619,-0.098293,-1.2438,-1.6089,0.29793,-0.23549,0.22082,0.31117,0.0036374,5.4446,0.24435,0.0096732
-0.65343,0.87672,1.3764,-1.1105,-0.34483,-0.36671,0.043029,0.21426,0.0089829,1.2392,0.12912,0.0092224
3.0635,0.68021,-0.20669,0.4661,-1.1615,0.43662,0.031476,0.19601,0.01419,0.78177,0.16735,0.060261
-0.23918,0.46582,-1.848,0.26366,-0.47735,-0.29687,0.28349,0.25778,0.011087,4.0493,0.029797,0.0074981
0.33811,0.6954,1.889,-0.60531,-0.43972,-0.87098,0.052398,0.24675,0.010462,2.9361,0.12813,0.021738
-0.44224,-0.94015,1.5675,0.14803,0.37944,0.073314,0.071357,0.2467,0.013554,4.2328,0.065801,0.027654
-0.57707,0.90625,2.8057,-0.63265,-0.58639,0.10534,0.13168,0.23475,0.017802,4.966,0.15844,0.013797
0.40869,1.0866,2.6798,-0.24474,0.26661,-0.47578,0.099221,0.2229,0.013,4.6836,0.13809,0.018267
2.929,-0.57566,0.30569,-0.033369,-0.56712,-1.1555,0.046799,0.12994,0.01711,4.7329,0.18232,0.019145
-1.8304,0.77871,1.4981,0.22881,2.0349,1.1953,0.10652,0.35732,0.019975,5.3392,0.678,0.030261
0.28738,0.37158,-0.57202,0.55636,0.19034,-0.77127,0.24407,0.27983,0.005668,1.1654,0.063897,0.0097295
-3.0893,-0.56439,-0.17823,0.38919,-0.02561,-0.27877,0.10305,0.34907,0.018659,4.5935,0.10636,0.028055
-1.4762,-0.57702,1.5204,-0.045282,0.025518,0.59716,0.042233,0.36356,0.018232,0.053306,0.026213,0.10078
1.5544,0.18529,1.2081,0.17222,0.06444,-0.41749,0.083942,0.2323,0.008803,5.2418,0.062263,0.023775
1.129,0.80094,-1.9293,-0.26736,0.14367,-0.16719,0.24878,0.34461,0.010436,3.6047,0.07172,0.011412
1.925,0.44851,-2.6842,0.53275,-0.43266,-0.6171,0.048288,0.31701,0.019312,0.54991,0.0813,0.062122
1.2031,-0.012287,1.0923,0.50223,0.37493,0.57965,0.066534,0.15743,0.011639,5.2797,0.14262,0.01712
-2.1421,-0.48321,0.16238,0.56322,0.75436,1.0491,0.11037,0.49115,0.010593,0.37286,0.13005,0.040381
-1.6662,-0.25485,-0.090324,0.59744,0.31737,-0.88878,0.20681,0.40769,0.012732,4.0218,0.13915,0.016219
-2.2926,0.84658,2.1224,0.63693,-0.010221,1.1764,0.16295,0.35499,0.0062899,4.6875,0.22965,0.014886
0.028261,0.75629,-2.9447,-0.90051,-0.80125,0.24742,0.15009,0.28595,0.012465,4.793,0.21282,0.013967
2.4719,-1.2176,-2.6183,0.3218,-0.11465,-0.16181,0.076741,0.25733,0.019946,1.3861,0.037057,0.026455
-1.4195,1.1012,-1.942,0.69154,-0.24966,0.51674,0.27178,0.47442,0.0050176,5.0798,0.082633,0.012034
1.8086,0.99193,-1.0201,-0.28845,-0.055718,-0.5614,0.12428,0.33421,0.013338,2.308,0.040395,0.022817
3.1297,0.14146,-1.0524,0.30588,0.63565,0.60553,0.07377,0.15108,0.011992,5.0809,0.20573,0.015684
-0.49604,-0.95878,2.8141,0.12053,0.80572,-0.18654,0.080204,0.23797,0.015446,3.0491,0.16955,0.023548
-1.4317,-1.1861,-2.1299,-0.46076,-0.4788,-0.55534,0.10329,0.47133,0.012291,2.1745,0.081692,0.035236
-0.58355,-0.10809,-1.3593,-0.07512,-0.075004,0.62264,0.37285,0.23628,0.012327,5.1759,0.032655,0.0049088
0.62247,0.49219,0.44256,-0.97669,-0.34806,-0.32656,0.166,0.20519,0.01877,5.5156,0.086514,0.0096652
-3.0805,-1.0664,0.35533,-0.555,0.077482,-1.386,0.079621,0.17537,0.010699,4.8935,0.24585,0.018797
-3.0658,-0.23066,1.515,0.024811,-0.14696,-0.1256,0.073719,0.27542,0.01342,4.4728,0.083396,0.031331
1.9498,0.39707,0.96733,0.34742,-0.21147,0.7988,0.11228,0.34304,0.012512,4.4886,0.12719,0.027708
2.4673,0.77427,1.2002,-0.14669,0.38684,0.019369,0.12748,0.27774,0.018059,5.0737,0.073614,0.016315
-1.0749,1.5631,-1.9377,-0.46208,-0.16726,-0.28484,0.20662,0.27977,0.012823,4.903,0.050555,0.011184
1.7394,1.545,-2.9924,0.14541,-0.96057,0.57064,0.053424,0.23868,0.018667,1.273,0.12096,0.038472
0.88902,-0.68733,1.7633,-0.13196,0.32281,0.37421,0.085074,0.40508,0.010617,4.8976,0.11192,0.029627
-1.0943,0.30615,-1.2385,-0.086078,-0.44172,0.015738,0.12987,0.28113,0.0046781,4.3349,0.016183,0.0056477
2.5042,-0.6599,0.69859,-0.79698,0.98102,0.85076,0.013944,0.22215,0.019807,0.43967,0.1942,0.22596
2.8595,0.53023,-0.66705,0.22643,-0.0045041,0.81938,0.10772,0.32233,0.0092636,0.94443,0.18203,0.026797
-0.24311,0.2353,-0.39766,-0.24192,-0.53569,0.17255,0.30278,0.21588,0.0082729,5.1027,0.04486,0.0068637
1.8134,0.99547,1.6262,-0.048888,-0.19701,0.32597,0.11463,0.33574,0.01731,3.2514,0.04984,0.024728
2.7961,0.80647,2.0574,-0.6493,0.21347,0.65655,0.1178,0.25641,0.016062,4.6828,0.1373,0.018329
-2.8098,1.3892,-0.26102,0.45269,-0.40273,-0.067501,0.10127,0.25191,0.0087489,5.1474,0.1454,0.019733
-1.5131,1.2332,-1.5472,-0.16803,-0.66661,-0.089297,0.20245,0.4254,0.0057787,5.0668,0.043578,0.01555
0.83544,-0.96371,-3.0883,-0.51066,-0.28593,-1.5139,0.19948,0.4374,0.015192,5.1578,0.22802,0.019268
-2.1016,0.40732,0.38693,-0.82876,0.42324,0.10313,0.11292,0.24323,0.014282,4.8131,0.1581,0.017259
0.52673,-1.3234,-2.7042,-0.99875,0.076154,0.36089,0.063788,0.26756,0.010939,1.7997,0.085976,0.0225
-1.9415,-1.3461,0.076047,0.34572,-0.033951,0.1267,0.14979,0.26464,0.010049,4.709,0.037335,0.014531
-0.068589,-0.9022,-3.1104,0.29766,0.40502,-1.0168,0.14053,0.22171,0.017862,5.0546,0.17568,0.013791
2.4543,-1.2706,-1.2885,-0.49409,0.79007,-0.52476,0.12161,0.28107,0.019595,3.9875,0.1435,0.017083
0.83258,-0.99947,1.7589,0.05479,0.46322,0.90095,0.059921,0.31654,0.013001,1.8814,0.10556,0.028985
0.28068,1.5129,1.0838,0.72817,0.86624,-1.6087,0.01246,0.1278,0.019684,1.6797,0.24319,0.026251
-2.0092,-0.64054,1.733,0.5173,0.19126,-0.78461,0.053304,0.1035,0.0055892,2.7344,0.19102,0.012248
2.7573,1.4368,2.002,-0.30218,0.44249,-1.3322,0.20379,0.381,0.0059588,0.79583,0.12305,0.013995
2.7358,-0.37321,2.1418,0.80643,-0.10083,0.11365,0.11621,0.2461,0.012072,3.7378,0.16204,0.016633
-1.8754,1.1295,2.7468,0.98762,-0.41164,-0.11827,0.089745,0.24967,0.019897,0.61624,0.094179,0.025216
0.86192,-0.5982,2.814,-0.50993,-0.40255,-0.050615,0.30575,0.28343,0.011232,4.8072,0.24501,0.0082929
-0.36712,-0.51273,2.4921,-0.30155,-0.25111,-1.532,0.11222,0.22743,0.012211,5.248,0.28516,0.016559
0.69113,1.1006,2.7961,-0.49413,0.24177,-0.57838,0.057082,0.49313,0.012412,0.104,0.11507,0.20925
-2.1074,0.94882,-2.1004,0.17921,-0.70126,-0.01724,0.16512,0.32122,0.0046632,5.6324,0.058091,0.011156
0.22146,0.0044005,-1.1545,-0.55768,-0.039992,0.19016,0.42665,0.18238,0.019838,3.992,0.032238,0.003211
2.9579,0.74807,-0.11015,0.30257,-1.5962,0.81995,0.089231,0.24855,0.013717,3.8954,0.35341,0.025604
1.1925,0.30362,1.923,0.092602,-0.44727,0.23926,0.12636,0.31217,0.019817,4.5676,0.17432,0.018955
-0.13069,0.097772,2.7537,0.47669,0.099039,0.095489,0.077948,0.26459,0.013261,4.9129,0.043427,0.027393
-0.60232,0.74446,0.10969,-0.5871,-0.84544,0.55761,0.23918,0.28487,0.0063223,4.4309,0.11759,0.009743
0.24574,0.04617,2.8939,0.95705,0.35986,0.34301,0.1516,0.27868,0.019263,4.6919,0.11405,0.014156
-2.8851,-1.2143,3.0784,-0.30246,-0.6073,0.33082,0.11628,0.28966,0.012384,4.2591,0.10584,0.020363
0.25024,0.49825,2.0163,0.45367,0.84285,0.72396,0.05649,0.22908,0.013369,2.1306,0.16505,0.029165
-0.036952,0.31726,2.8618,-0.12933,-0.50107,0.68237,0.03057,0.28129,0.019308,0.45666,0.061719,0.082446
-3.0321,-1.5487,-2.1176,1.0143,0.5745,-0.025877,0.11462,0.30029,0.011536,5.1478,0.24147,0.021695
3.0694,-0.8804,-0.68483,-0.22562,-1.389,0.17056,0.064345,0.39111,0.012323,1.1009,0.19544,0.048565
-1.056,-0.24179,2.1627,-0.62855,0.28562,-0.49346,0.055917,0.24937,0.018537,5.2145,0.13417,0.034148
-2.3836,-0.72525,0.25699,0.70559,-1.1539,0.80113,0.14439,0.25648,0.017679,5.236,0.20464,0.015591
1.244,-0.462,-0.76613,1.0881,-0.85424,-0.20437,0.26682,0.41931,0.013404,4.7538,0.20955,0.013153
0.89693,0.33382,0.45159,0.44809,-0.73081,0.26741,0.19441,0.30957,0.010647,4.75,0.12,0.012985
-0.36755,-0.015709,2.4963,-0.0077658,-0.61291,0.31361,0.10092,0.29223,0.017299,5.1389,0.10754,0.022374
-2.6634,-0.040036,-2.8785,0.65907,0.73647,-0.062605,0.074373,0.12564,0.005059,5.166,0.26193,0.0089918
-1.715,1.1843,-2.3418,0.35374,-0.012177,-1.4131,0.13597,0.28592,0.0046506,4.7656,0.12639,0.002549
-1.9184,-1.2401,1.6563,0.28564,-0.89731,-0.44701,0.11918,0.48548,0.011411,0.71981,0.13062,0.043949
-0.6896,-0.52818,2.5762,0.060723,-0.15454,-1.0481,0.030946,0.32785,0.019943,0.047952,0.077233,0.13311
2.073,1.1672,-2.7278,-0.94012,-0.077026,-0.6084,0.062224,0.28233,0.01055,3.3449,0.13973,0.026853
-1.0761,0.80358,-0.18989,-0.58433,-0.32121,0.31829,0.13213,0.28767,0.0057225,4.629,0.045645,0.013698
-1.7466,0.092999,-0.50337,0.31814,-0.0095155,-0.20949,0.14185,0.27675,0.015412,1.3096,0.052041,0.015826
-0.87768,-1.1424,2.8762,-0.10563,0.29711,-0.71186,0.11501,0.34417,0.018576,4.9776,0.19302,0.02477
-1.5769,0.065273,-1.8638,0.24057,0.70246,-0.44268,0.087914,0.27441,0.019253,2.0765,0.076589,0.024633
2.1978,1.5081,0.15142,0.48362,-0.15784,0.27171,0.24251,0.42903,0.0099905,3.775,0.058279,0.015606
2.2566,0.27042,-1.1628,0.15085,0.24432,-0.004503,0.14005,0.24497,0.014772,4.1285,0.089507,0.01527
0.80273,0.75835,-2.7699,1.211,-0.24275,-0.12065,0.15403,0.3008,0.013814,1.7468,0.12249,0.0166
-1.2731,0.73663,1.6971,0.2689,0.75157,0.22565,0.11944,0.32152,0.019571,2.6756,0.1926,0.021684
-2.4597,-1.4433,-0.13087,-0.57166,0.49644,-0.42711,0.12897,0.40037,0.0077914,3.2302,0.10178,0.018427
1.7416,0.45921,0.27736,1.0809,1.0087,0.56504,0.17365,0.33902,0.0063961,5.0319,0.25346,0.014404
-0.37034,0.52728,-3.13,-0.41928,0.29203,-0.6768,0.051982,0.22037,0.013899,0.58199,0.056125,0.034924
-0.57407,-0.73886,2.271,0.010628,-0.15292,0.17475,0.087775,0.25851,0.0071482,5.2252,0.12781,0.017459
0.89677,-1.2019,-1.2755,0.30077,-0.40904,-0.54309,0.14232,0.3839,0.011604,2.3199,0.055386,0.023984
1.7325,1.2391,-0.2169,0.076397,-0.69058,-0.099722,0.15748,0.26959,0.017254,2.9964,0.075251,0.012115
-1.3173,-1.5221,1.208,-0.46613,0.53362,-0.29247,0.18843,0.21226,0.019357,4.8762,0.092497,0.0090997
2.0067,1.0821,-0.061942,1.0284,0.18394,-0.10186,0.16864,0.3406,0.014399,3.0361,0.10828,0.016644
-0.68813,-0.75595,-1.3728,0.291,-0.080191,0.52638,0.28122,0.18244,0.0023257,2.7565,0.035905,0.00088489
2.7596,1.5388,2.3975,-0.52649,-0.29809,0.57114,0.28095,0.38725,0.010692,5.1381,0.088612,0.011625
-2.3995,0.74075,1.3969,-0.25447,-0.31628,0.14868,0.13462,0.3134,0.01007,5.4921,0.13659,0.019495
2.9152,-1.2408,-2.3971,-0.44864,-0.83972,0.67026,0.1178,0.31048,0.018762,4.422,0.15618,0.023659
-0.79992,0.30844,1.549,0.13801,-0.60654,-0.48144,0.033556,0.28905,0.019687,0.50376,0.089879,0.063766
-1.6065,1.009,-3.0919,-0.23496,0.096271,-0.35996,0.097889,0.26714,0.0067358,0.89738,0.021679,0.022887
2.8507,-1.0858,0.3725,0.24687,-0.0017822,0.014024,0.07783,0.21571,0.010121,4.9861,0.063152,0.023601
2.5237,0.47911,-2.2868,-0.81206,0.86186,-0.41252,0.069173,0.43883,0.019404,1.2991,0.17523,0.055158
-2.6692,-0.38235,0.76114,0.40273,-0.96037,-0.12674,0.16429,0.29513,0.011294,4.7746,0.22233,0.015081
1.8416,-0.94897,0.08334,-0.36354,-0.41469,1.0275,0.046539,0.080637,0.0076547,5.0377,0.19965,0.009134
-0.5428,-0.62791,-2.028,0.51145,-0.12359,-0.51913,0.1745,0.34244,0.018305,0.27097,0.038578,0.015627
0.594,0.96916,-2.4362,-0.072154,0.96608,-0.47863,0.23544,0.27276,0.01842,4.3529,0.13788,0.0093813
0.7126,0.91869,1.2821,0.41852,-1.1535,-0.0069087,0.074621,0.3941,0.018581,0.33724,0.13136,0.045748
-3.0881,0.93429,-2.995,0.6577,-0.55338,0.16575,0.071035,0.23466,0.013947,3.0207,0.088546,0.025875
1.9674,0.51335,0.30471,0.088563,0.57934,0.0070268,0.088441,0.22505,0.016764,1.947,0.052692,0.022487
-0.55758,-1.224,0.76905,0.91202,-0.079871,-0.56377,0.12701,0.25509,0.0086812,4.9795,0.16611,0.017193
-0.28912,0.85347,-3.0315,0.57976,-0.25494,0.60908,0.1472,0.24699,0.016687,4.6373,0.083843,0.012587
-0.46309,-0.18665,-1.6121,0.1592,0.40176,0.43532,0.19587,0.21129,0.014789,4.7833,0.030515,0.008234
-1.1852,0.17988,-0.85163,-0.29097,-0.15297,-0.91062,0.2653,0.38091,0.0079618,3.687,0.075372,0.01205
3.1023,0.58672,0.10186,-0.24447,0.14556,1.6155,0.049365,0.19443,0.018355,1.5773,0.20245,0.032755
3.1063,1.4214,-2.7386,0.54724,-0.87519,0.5797,0.12006,0.23919,0.010848,4.3954,0.14057,0.015959
1.9207,-0.0023123,0.91865,-0.44426,0.44006,0.54735,0.128,0.26687,0.013395,5.0873,0.15195,0.016692
0.66451,0.81705,-2.2027,-0.18674,-0.76538,0.1078,0.17142,0.21263,0.0045741,5.1968,0.11512,0.0095247
-2.3154,-0.16236,-0.61657,-0.96157,-0.15409,1.1926,0.19556,0.49776,0.0060825,5.014,0.18597,0.0048639
0.13774,0.35584,-0.40582,0.19665,0.36506,0.43942,0.16786,0.24284,0.019383,2.7226,0.033524,0.011861
0.22617,-0.99149,-2.3305,-0.27148,0.6227,-0.31724,0.14212,0.24859,0.0084555,3.8406,0.064739,0.01359
-2.9143,-0.85595,-2.7967,-0.97727,0.10237,-0.5212,0.093175,0.28215,0.0077358,4.1253,0.14506,0.023743
1.7296,-0.73475,-2.0062,0.62771,-0.51681,-0.47191,0.12803,0.23752,0.0088331,5.2022,0.11727,0.014822
-0.21902,-0.93534,0.34693,1.3964,0.19735,-0.66772,0.19111,0.35082,0.017208,5.1112,0.25115,0.015925
3.0283,-1.0511,1.525,-0.5944,-0.19435,0.41598,0.12416,0.2483,0.0090948,5.5797,0.089092,0.016568
0.26133,0.24232,1.8872,0.28373,-0.46643,-0.11398,0.060741,0.094819,0.010481,3.1804,0.15249,0.0091838
2.3771,-1.3376,-1.5345,0.56244,-0.71913,-1.3411,0.05291,0.091857,0.016942,5.4272,0.25313,0.01564
1.7025,1.5096,1.2775,0.60707,-0.1569,0.311,0.31707,0.37859,0.015598,2.6379,0.12158,0.010626
-1.4279,-1.1896,-0.079613,-0.14145,-0.44036,0.5906,0.2098,0.2384,0.015126,4.9751,0.057955,0.0086176
-0.49577,-0.05923,0.06431,-0.42223,-0.10569,-0.38018,0.29364,0.27194,0.005739,4.3522,0.05391,0.0072097
1.5618,-0.96542,-1.5123,0.078242,0.55228,1.0857,0.11632,0.26565,0.019224,1.0014,0.088933,0.01879
-1.9146,-1.4283,-1.607,0.7017,1.1499,-0.021286,0.057068,0.3117,0.018143,1.156,0.21644,0.049088
-1.6314,-1.2396,2.0626,1.016,0.63279,0.081619,0.10378,0.27573,0.019469,5.0729,0.19214,0.020984
0.18272,-1.3035,2.2037,0.45243,-1.0143,-0.015203,0.085414,0.39062,0.012147,3.2705,0.1425,0.039596
2.7488,0.40164,2.769,0.5616,-0.040396,0.42609,0.054578,0.19363,0.019798,5.2025,0.14622,0.029675
-0.31274,-0.83672,2.1999,0.004197,-0.32197,-0.4161,0.08142,0.26423,0.011673,3.4224,0.12304,0.026969
-1.7559,-0.65404,2.1955,0.080783,-0.056279,0.38435,0.048819,0.3428,0.01926,0.29457,0.041961,0.068388
-2.9856,0.9479,-2.2847,0.31479,-0.44808,0.27697,0.11316,0.29687,0.016264,5.2175,0.10227,0.020526
1.7534,1.2054,1.2316,0.5026,1.9722,-0.034785,0.039876,0.22231,0.019267,0.71305,0.3863,0.044834
0.22978,1.5302,-2.8537,-0.060081,-0.49666,-0.34459,0.096863,0.31075,0.012244,3.2752,0.066334,0.027046
2.7653,-1.0186,1.5928,0.08118,-0.31331,-1.2042,0.053018,0.086291,0.0065299,5.1152,0.20127,0.00847
-2.231,0.6817,-3.0167,1.1123,-1.4137,-0.049292,0.17335,0.27958,0.0071231,5.1904,0.26606,0.013287
-0.62438,0.1498,2.8847,0.17779,0.62862,1.216,0.15719,0.46908,0.0071267,5.2616,0.18544,0.013344
2.2768,-0.5462,2.0231,0.27758,0.41137,1.4467,0.087514,0.24163,0.01991,4.9422,0.15661,0.023019
-2.9691,-0.54373,0.7323,-1.0507,-0.40295,0.2104,0.15981,0.45074,0.0070456,5.5116,0.21038,0.011131
-2.1139,-0.54799,-0.63262,1.5311,0.88935,0.62837,0.13102,0.45327,0.019997,1.1199,0.2671,0.028808
-2.6568,-0.32653,-2.7433,0.7462,-0.54038,-0.5379,0.082818,0.38192,0.010344,4.748,0.14737,0.016708
-1.1982,-0.66804,-3.072,-0.59816,-0.037432,0.92625,0.11736,0.24656,0.019805,5.2169,0.23525,0.017977
0.13158,-1.0387,1.9487,-0.68355,-0.33672,-0.36213,0.057755,0.31475,0.016194,4.8709,0.13216,0.045247
-0.30104,-1.4882,-2.1798,-0.75045,1.1422,0.019779,0.17208,0.41932,0.0058741,4.0083,0.20472,0.014323
0.19063,1.307,-0.58443,-0.64647,-0.83458,-0.3864,0.18137,0.24455,0.019963,4.9211,0.098899,0.011136
0.63255,-0.071623,2.9673,-0.9844,-1.3584,-0.26205,0.049787,0.14729,0.015054,5.0611,0.28814,0.023806
-2.5455,-0.6432,-2.6042,0.74124,-0.89327,0.29466,0.064224,0.20411,0.0054568,4.538,0.18256,0.034097
1.0503,-0.32354,0.11789,0.32419,-0.25922,-0.099086,0.13278,0.2335,0.0064689,4.2413,0.056921,0.01552
2.284,1.4884,1.5701,0.051669,0.22448,-0.52992,0.18188,0.25687,0.014165,4.4677,0.045776,0.011052
-0.24153,-0.23831,-0.98623,0.27478,-0.81558,-0.073492,0.40452,0.23082,0.014723,5.7857,0.069837,0.0054912
-0.52187,-1.0882,-0.10445,-0.97497,1.7275,1.069,0.37384,0.25718,0.018692,5.1649,0.37531,0.0052124
2.4085,1.0421,-0.50939,-0.56555,0.48253,0.30686,0.13085,0.35659,0.018054,2.4699,0.095487,0.022726
0.17115,-1.4768,-0.3049,0.030697,-0.80067,-1.6565,0.17881,0.44565,0.012854,2.9411,0.27848,0.020756
-2.7781,0.82472,0.85871,-0.38785,0.43549,0.36764,0.11236,0.29224,0.014528,5.1039,0.1387,0.022239
0.05533,1.124,-0.20556,0.024323,-0.75298,-0.68333,0.19468,0.27042,0.0084993,1.1637,0.079609,0.010968
-0.74639,1.3369,-1.3423,-0.34563,-0.03441,0.038521,0.18462,0.30167,0.019961,3.4982,0.030408,0.014411
0.32248,1.3371,0.29897,1.0449,-0.59124,0.75593,0.076143,0.4059,0.015748,1.0537,0.14602,0.04593
0.78408,-1.4801,0.011497,0.4118,0.23196,-0.34282,0.12555,0.27845,0.010659,5.2347,0.099644,0.019384
-1.9857,-0.16239,2.6468,-0.1351,0.45765,0.089563,0.050239,0.37256,0.01826,3.6023,0.088055,0.056517
-1.9903,0.86825,3.0309,-0.33972,0.40182,0.064336,0.3039,0.46575,0.013821,4.7463,0.1114,0.013633
-1.2895,-1.4304,-1.8354,0.30161,0.14451,1.0838,0.11142,0.23927,0.0055691,2.2092,0.088585,0.012503
-2.8656,0.29238,-1.0356,0.1872,-0.68287,-0.53153,0.092049,0.23952,0.0071236,4.9424,0.16124,0.018514
-1.5307,0.10979,3.0562,-0.63168,0.28574,0.20812,0.095484,0.32625,0.018344,4.6826,0.10271,0.027942
3.0015,0.14621,-1.599,0.081781,-0.0025672,-0.56256,0.0512,0.45136,0.01493,0.26763,0.066112,0.15329
-2.5728,0.17641,-1.0498,0.99693,0.16149,-0.066437,0.11477,0.21955,0.0056311,4.4523,0.20245,0.015678
-2.9781,-1.3905,2.4662,-0.11716,-0.55916,-0.4878,0.15073,0.24462,0.0068838,5.5715,0.10641,0.01309
1.4475,0.68278,-0.27897,0.065067,1.0873,0.40882,0.20802,0.27043,0.0043885,4.5337,0.1384,0.010373
-2.794,-0.45061,1.2713,-0.81074,-0.13161,-0.085329,0.038105,0.29129,0.015432,0.83541,0.072909,0.021077
-1.8964,1.1025,-0.32905,-0.5792,-1.042,0.85664,0.10708,0.22627,0.015882,4.6083,0.19055,0.017983
-1.8238,-1.423,-1.4725,0.23684,0.1845,-0.636,0.15118,0.35917,0.01742,5.6429,0.11583,0.020141
2.3514,0.072078,1.4686,1.1224,0.16243,-0.74795,0.053256,0.13201,0.019717,4.5041,0.21968,0.019823
0.52296,-0.77889,2.1563,-0.77703,-0.42819,0.65162,0.11741,0.48666,0.010151,2.5776,0.23188,0.026127
0.40452,-0.59207,1.2487,-1.1585,0.23319,0.02313,0.10897,0.22686,0.0091672,4.0388,0.15688,0.017078
-1.3654,1.5047,0.65519,-0.18777,0.15299,-0.66598,0.056054,0.17395,0.010141,5.5285,0.14125,0.025321
-1.1455,-0.48679,3.0131,-0.56409,0.47205,0.45088,0.078668,0.49438,0.013479,4.9751,0.13794,0.01947
-0.04911,0.15588,1.6345,0.1349,-0.018699,-0.34049,0.060119,0.21874,0.017215,4.3895,0.076681,0.027163
0.3382,0.27493,-2.4721,0.37291,-0.50001,0.11456,0.22467,0.22515,0.005382,4.6064,0.069986,0.0086045
-2.4971,-0.93585,2.1701,-0.97835,0.46187,-0.8728,0.095216,0.25231,0.0065708,0.67579,0.15482,0.010482
1.6814,-0.082742,2.8386,0.17267,0.42915,-0.52422,0.13261,0.48337,0.015838,4.6052,0.099272,0.031259
1.8473,1.0214,1.7696,-1.0434,0.71426,0.093311,0.16499,0.29516,0.0053895,1.3089,0.1856,0.01557
0.74781,1.137,1.267,0.27198,0.28606,-0.30046,0.035352,0.29885,0.0168,0.89669,0.027189,0.040909
-1.6416,1.322,1.7231,-0.14603,-0.2638,0.81463,0.10546,0.21501,0.0077179,3.9925,0.15281,0.014582
2.054,0.8463,0.39231,-1.3036,1.1333,-0.70786,0.28678,0.29409,0.0074458,2.098,0.33303,0.0081318
2.435,0.8281,-0.45309,0.30443,0.16634,-0.34347,0.12205,0.23258,0.0064311,5.0762,0.071694,0.014147
2.1954,-0.46551,-1.9471,-1.0138,-1.4936,-0.10552,0.065942,0.14525,0.0063076,4.9819,0.3354,0.020512
2.4241,0.51773,-0.84239,-0.49341,0.25124,1.2537,0.1663,0.48753,0.017604,4.6493,0.24733,0.025605
2.5717,0.020534,0.95673,0.32013,-0.28003,-0.34063,0.039258,0.39026,0.019997,0.27852,0.0482,0.083209
0.44755,1.0566,-2.8136,0.56347,-0.75207,0.36517,0.19382,0.31137,0.013608,4.8386,0.16724,0.012881
3.0084,0.4322,0.56737,-0.3565,-0.77918,0.43747,0.050898,0.16478,0.017506,4.9278,0.15782,0.026511
-1.4965,0.15139,0.62884,-0.56967,-0.41276,0.37794,0.13649,0.26324,0.011118,4.921,0.090954,0.014872
2.0322,0.63297,-1.4946,-0.65163,-1.2855,0.31764,0.071582,0.34874,0.0097212,4.5879,0.24351,0.0040417
0.45572,0.36217,2.9258,-0.24692,-0.93418,0.030289,0.17684,0.38612,0.014649,4.7264,0.20319,0.018407
-2.0117,0.79395,-1.2942,-0.13655,1.0709,0.67787,0.19779,0.40303,0.018635,5.056,0.24218,0.017144
-3.0035,-1.5672,-1.7476,0.46439,0.01282,-0.15676,0.071858,0.097194,0.016706,5.3248,0.15979,0.011812
0.69998,-1.5586,-1.7539,0.14597,-0.54995,-0.58471,0.14336,0.45538,0.017197,0.20212,0.062544,0.026494
2.2529,0.43935,0.32282,-0.62913,-0.37104,1.036,0.035532,0.12807,0.019597,5.2821,0.14696,0.025605
1.4496,-1.3435,2.103,-0.48174,0.2279,0.31616,0.20853,0.43363,0.0059412,5.2709,0.10558,0.013971
2.8648,-1.2439,0.61394,0.92735,-0.28072,0.75633,0.13138,0.2815,0.019787,4.5869,0.1251,0.018741
-1.8402,-0.17025,2.6991,0.78252,0.61578,0.18424,0.062108,0.38734,0.014437,1.9466,0.12413,0.036805
2.7848,0.30024,-0.41917,-0.68362,0.45792,0.42672,0.07585,0.23034,0.013733,5.4326,0.15646,0.025828
-2.7894,0.74285,-1.8684,0.075517,0.16851,-0.63867,0.097569,0.34831,0.008192,4.7189,0.094594,0.0085034
-1.1448,-0.91874,0.56164,-0.37867,0.43312,-0.64328,0.21807,0.30225,0.0042618,4.8589,0.085975,0.011121
-1.2149,-0.34812,1.8953,-0.52568,-0.18614,-0.62607,0.06868,0.29662,0.0099072,4.9545,0.13157,0.02632
-2.6096,-0.28766,2.7523,0.69966,0.166,-0.88028,0.068427,0.13658,0.019942,0.92025,0.41812,0.59935
-0.28844,0.24793,2.273,0.074295,-0.24356,-0.24157,0.086592,0.2591,0.016246,3.5531,0.094504,0.024406
